evt_id,acct_id,sub_id,usr_id,old_plan_cd,new_plan_cd,chg_type_cd,chg_reason_cd,req_channel_cd,old_mrr_amt,new_mrr_amt,mrr_delta_amt,proration_amt,evt_ts,eff_dt,proc_ts,evt_status_cd,rollback_flg,manual_override_flg,billing_impact_flg,src_sys_cd,notes_txt,last_upd_ts
EVT000126,AC050,SUB00615,,enterprise,enterprise,resume,unknown,api,0.0,339.23,,30.9,2023-08-21 00:00:00,2023-08-29,2023-08-23 00:00:00,reversed,0,0,0,support,,2023-08-26 00:00:00
EVT000127,AC107,SUB00723,,pro,enterprise,downgrade,price,support,,0.0,-7.86,,2023-02-06 00:00:00,2023-01-28,2023-02-04 00:00:00,success,0,0,0,crm,support correction,2023-02-08 00:00:00
EVT000128,AC130,SUB00405,,pro,pro,downgrade,feature,ui,,0.0,11.64,,2024-07-08 00:00:00,2024-07-01,2024-07-11 00:00:00,failed,0,0,0,crm,,2024-07-14 00:00:00
EVT000129,AC060,SUB01051,USR00064,pro,basic,cancel,price,ui,0.0,0.0,,,2024-02-07 00:00:00,2024-02-16,2024-02-06 00:00:00,success,1,0,0,crm,,2024-02-09 00:00:00
EVT000130,AC036,SUB00450,USR00726,basic,basic,resume,price,sales,0.0,69.91,,-43.74,2023-02-03 00:00:00,2023-01-26,2023-02-04 00:00:00,success,1,1,0,support,support correction,2023-02-08 00:00:00
EVT000131,AC175,SUB00892,USR00656,enterprise,basic,upgrade,support,api,57.78,318.58,275.9,,2023-06-16 00:00:00,2023-06-21,2023-06-21 00:00:00,success,1,1,1,crm,,2023-06-21 00:00:00
EVT000132,AC077,SUB00034,USR00900,,,resume,support,sales,205.72,0.0,,,2023-08-22 00:00:00,2023-09-01,2023-08-25 00:00:00,reversed,0,1,1,billing,support correction,2023-08-26 00:00:00
EVT000133,AC100,SUB00310,USR00230,enterprise,,cancel,unknown,support,0.0,0.0,-12.42,-33.78,2024-03-28 00:00:00,2024-03-31,2024-03-29 00:00:00,success,0,0,0,billing,,2024-04-02 00:00:00
EVT000134,AC171,SUB01054,USR00455,enterprise,enterprise,cancel,support,sales,209.35,64.56,,-0.67,2024-11-03 00:00:00,2024-11-01,2024-11-06 00:00:00,success,0,0,1,crm,support correction,2024-11-10 00:00:00
EVT000135,AC070,SUB01182,USR00402,pro,enterprise,downgrade,support,ui,29.83,0.0,-17.63,-11.95,2023-06-05 00:00:00,2023-06-14,2023-06-10 00:00:00,pending,1,1,0,support,,2023-06-10 00:00:00
EVT000136,AC175,SUB00110,USR00393,enterprise,pro,cancel,support,sales,0.0,0.0,-15.66,,2024-06-29 00:00:00,2024-06-30,2024-06-29 00:00:00,reversed,1,1,1,crm,,2024-06-30 00:00:00
EVT000137,AC138,SUB01145,USR00422,basic,enterprise,resume,support,sales,198.39,34.5,-173.5,-45.87,2024-09-29 00:00:00,2024-10-03,2024-10-03 00:00:00,pending,1,1,1,billing,,2024-10-07 00:00:00
EVT000138,AC166,SUB00242,USR00404,enterprise,,resume,unknown,support,0.0,0.0,1.27,,2023-04-09 00:00:00,2023-04-18,2023-04-13 00:00:00,pending,0,0,1,support,,2023-04-16 00:00:00
EVT000139,AC055,SUB00561,USR00696,pro,pro,downgrade,feature,ui,0.0,210.68,223.52,37.87,2023-03-10 00:00:00,2023-03-16,2023-03-08 00:00:00,failed,1,1,0,support,support correction,2023-03-12 00:00:00
EVT000140,AC032,SUB00666,,,pro,resume,support,ui,0.0,0.0,-18.71,,2023-08-07 00:00:00,2023-08-04,2023-08-09 00:00:00,reversed,0,1,0,crm,support correction,2023-08-11 00:00:00
EVT000141,AC058,SUB00059,USR00275,,enterprise,upgrade,support,ui,0.0,0.0,3.55,,2024-06-27 00:00:00,2024-07-05,2024-06-28 00:00:00,success,1,1,1,billing,,2024-07-02 00:00:00
EVT000142,AC029,SUB00579,USR00079,basic,,downgrade,feature,support,291.37,0.0,-299.52,-47.71,2023-05-17 00:00:00,2023-05-20,2023-05-22 00:00:00,success,0,1,0,crm,,2023-05-27 00:00:00
EVT000143,AC091,SUB00091,USR00708,enterprise,,upgrade,unknown,ui,0.0,206.57,221.94,,2024-10-07 00:00:00,2024-10-14,2024-10-09 00:00:00,success,1,1,1,billing,,2024-10-13 00:00:00
EVT000144,AC072,SUB01063,USR00750,,pro,resume,feature,api,,0.0,-83.44,,2024-07-30 00:00:00,2024-07-28,2024-08-03 00:00:00,success,1,0,0,support,,2024-08-05 00:00:00
EVT000145,AC091,SUB00214,,pro,pro,resume,unknown,sales,0.0,0.0,14.47,,2023-12-13 00:00:00,2023-12-22,2023-12-18 00:00:00,failed,1,1,0,billing,,2023-12-22 00:00:00
EVT000146,AC163,SUB00079,,pro,basic,upgrade,unknown,ui,0.0,0.0,11.01,,2024-01-26 00:00:00,2024-01-18,2024-01-27 00:00:00,reversed,1,0,0,crm,,2024-01-30 00:00:00
EVT000147,AC028,SUB00782,USR00003,basic,basic,upgrade,price,ui,0.0,223.25,230.08,,2023-04-17 00:00:00,2023-04-10,2023-04-17 00:00:00,failed,0,0,1,billing,,2023-04-22 00:00:00
EVT000148,AC174,,USR00871,basic,basic,cancel,support,support,0.0,200.22,203.27,,2024-10-27 00:00:00,2024-10-23,2024-10-31 00:00:00,failed,0,0,0,billing,,2024-11-05 00:00:00
EVT000149,AC021,SUB00121,USR00032,pro,,upgrade,feature,support,147.57,0.0,-155.55,,2024-09-05 00:00:00,2024-09-01,2024-09-09 00:00:00,pending,1,0,0,crm,backdated change,2024-09-14 00:00:00
EVT000150,AC088,SUB00731,USR00337,basic,pro,cancel,price,api,0.0,0.0,5.08,,2024-11-02 00:00:00,2024-11-07,2024-11-05 00:00:00,success,1,0,0,support,,2024-11-10 00:00:00
EVT000151,AC166,SUB00589,USR00014,enterprise,,upgrade,feature,sales,282.62,0.0,-291.25,,2024-11-10 00:00:00,2024-11-17,2024-11-11 00:00:00,pending,1,0,0,support,backdated change,2024-11-16 00:00:00
EVT000152,AC020,,,basic,basic,cancel,price,api,0.0,249.32,249.73,42.07,2023-09-23 00:00:00,2023-10-02,2023-09-23 00:00:00,reversed,0,0,1,crm,,2023-09-26 00:00:00
EVT000153,AC008,SUB00464,,pro,enterprise,cancel,support,ui,261.17,,,16.17,2023-06-27 00:00:00,2023-07-01,2023-06-26 00:00:00,pending,1,0,0,billing,,2023-06-26 00:00:00
EVT000154,AC004,SUB00267,USR00364,enterprise,pro,downgrade,support,support,0.0,40.48,55.38,-33.42,2023-02-28 00:00:00,2023-03-02,2023-03-02 00:00:00,reversed,0,0,0,billing,,2023-03-04 00:00:00
EVT000155,AC095,SUB00061,USR00500,basic,basic,resume,unknown,ui,0.0,36.69,53.08,,2023-09-04 00:00:00,2023-09-14,2023-09-09 00:00:00,success,0,0,0,crm,support correction,2023-09-12 00:00:00
EVT000156,AC056,SUB00771,,,basic,downgrade,feature,support,0.0,,205.03,,2024-04-25 00:00:00,2024-04-22,2024-04-28 00:00:00,failed,0,1,1,billing,backdated change,2024-04-30 00:00:00
EVT000157,AC131,,USR00528,basic,,upgrade,feature,sales,53.52,0.0,-58.03,-17.8,2024-11-09 00:00:00,2024-11-10,2024-11-08 00:00:00,success,1,0,0,billing,,2024-11-13 00:00:00
EVT000158,AC050,SUB00644,USR00068,,basic,downgrade,price,support,258.03,0.0,-257.56,-0.79,2023-03-25 00:00:00,2023-03-29,2023-03-26 00:00:00,failed,0,0,1,billing,support correction,2023-03-29 00:00:00
EVT000159,AC146,SUB00332,,basic,pro,cancel,unknown,sales,0.0,0.0,,,2023-10-05 00:00:00,2023-10-02,2023-10-08 00:00:00,success,1,1,0,billing,backdated change,2023-10-12 00:00:00
EVT000160,AC105,SUB01168,USR00881,pro,enterprise,resume,price,ui,0.0,46.47,62.63,,2023-11-25 00:00:00,2023-11-16,2023-11-25 00:00:00,failed,0,1,0,support,,2023-11-27 00:00:00
EVT000161,AC134,SUB00395,USR00607,enterprise,,downgrade,support,api,144.96,237.18,105.1,-44.29,2024-11-10 00:00:00,2024-11-20,2024-11-09 00:00:00,reversed,0,1,0,crm,,2024-11-11 00:00:00
EVT000162,AC111,,USR00556,,,downgrade,feature,support,150.34,0.0,-139.66,,2024-11-25 00:00:00,2024-12-05,2024-11-25 00:00:00,failed,0,1,0,billing,backdated change,2024-11-28 00:00:00
EVT000163,AC089,SUB00896,USR00831,,basic,downgrade,unknown,support,151.48,330.99,181.52,,2024-09-22 00:00:00,2024-09-25,2024-09-21 00:00:00,failed,0,1,1,support,support correction,2024-09-22 00:00:00
EVT000164,AC153,SUB01149,,basic,basic,downgrade,price,api,,0.0,8.44,-48.07,2023-03-08 00:00:00,2023-03-17,2023-03-13 00:00:00,success,0,0,0,billing,,2023-03-15 00:00:00
EVT000165,AC086,,,pro,enterprise,upgrade,price,ui,109.64,266.68,166.19,,2023-03-17 00:00:00,2023-03-23,2023-03-20 00:00:00,reversed,0,0,0,billing,,2023-03-23 00:00:00
EVT000166,AC017,SUB00392,USR00464,,pro,upgrade,unknown,sales,0.0,0.0,-15.68,-25.91,2023-10-30 00:00:00,2023-10-20,2023-10-31 00:00:00,pending,1,1,0,billing,backdated change,2023-11-05 00:00:00
EVT000167,AC053,SUB00535,,basic,pro,resume,support,support,79.21,0.0,-68.22,,2023-01-25 00:00:00,2023-01-22,2023-01-27 00:00:00,pending,0,1,0,billing,backdated change,2023-02-01 00:00:00
EVT000168,AC176,SUB01084,USR00077,basic,basic,resume,unknown,sales,,279.05,277.04,43.81,2023-09-09 00:00:00,2023-09-13,2023-09-07 00:00:00,reversed,1,1,1,support,,2023-09-07 00:00:00
EVT000169,AC077,SUB00698,USR00088,pro,,upgrade,price,ui,0.0,0.0,,,2024-04-11 00:00:00,2024-04-03,2024-04-13 00:00:00,success,1,0,1,billing,backdated change,2024-04-14 00:00:00
EVT000170,AC024,SUB00792,USR00190,enterprise,,resume,feature,api,0.0,0.0,14.7,,2024-02-01 00:00:00,2024-02-04,2024-02-04 00:00:00,failed,0,1,1,support,backdated change,2024-02-08 00:00:00
EVT000171,AC015,SUB00475,USR00011,enterprise,basic,upgrade,support,api,224.23,245.26,15.66,,2023-11-25 00:00:00,2023-11-25,2023-11-25 00:00:00,pending,1,1,1,billing,backdated change,2023-11-25 00:00:00
EVT000172,AC039,SUB00519,USR00334,,,cancel,feature,api,0.0,0.0,-6.19,34.79,2024-11-23 00:00:00,2024-11-26,2024-11-24 00:00:00,failed,0,1,1,crm,,2024-11-29 00:00:00
EVT000173,AC007,SUB00145,USR00510,basic,pro,resume,unknown,support,0.0,0.0,5.29,-2.95,2023-08-08 00:00:00,2023-08-08,2023-08-11 00:00:00,pending,1,1,0,support,,2023-08-14 00:00:00
EVT000174,AC139,SUB00256,USR00583,basic,,resume,price,api,0.0,,101.44,-14.34,2024-04-01 00:00:00,2024-04-04,2024-03-30 00:00:00,failed,0,0,1,support,,2024-03-31 00:00:00
EVT000175,AC132,SUB00383,USR00771,basic,pro,resume,feature,api,,128.0,112.51,,2024-01-25 00:00:00,2024-02-04,2024-01-24 00:00:00,success,0,0,0,support,backdated change,2024-01-28 00:00:00
EVT000176,AC035,SUB00531,USR00240,,pro,resume,price,ui,60.23,285.12,211.51,3.86,2024-04-18 00:00:00,2024-04-12,2024-04-19 00:00:00,failed,0,0,0,billing,,2024-04-24 00:00:00
EVT000177,AC126,SUB00907,USR00890,basic,,downgrade,support,sales,96.31,0.0,-99.98,49.65,2024-04-18 00:00:00,2024-04-27,2024-04-19 00:00:00,failed,0,1,1,support,,2024-04-21 00:00:00
EVT000178,AC032,SUB00377,USR00861,,,resume,support,sales,0.0,83.73,83.74,,2023-11-14 00:00:00,2023-11-09,2023-11-15 00:00:00,pending,1,0,1,billing,support correction,2023-11-20 00:00:00
EVT000179,AC147,SUB00086,USR00746,,enterprise,resume,unknown,support,217.39,233.01,-4.22,12.65,2024-03-11 00:00:00,2024-03-11,2024-03-14 00:00:00,reversed,1,0,1,billing,,2024-03-19 00:00:00
EVT000180,AC113,SUB00745,USR00021,enterprise,enterprise,resume,price,support,0.0,223.41,237.69,,2023-07-06 00:00:00,2023-07-05,2023-07-05 00:00:00,reversed,0,1,0,crm,support correction,2023-07-07 00:00:00
EVT000181,AC038,SUB00450,,enterprise,basic,upgrade,feature,ui,0.0,0.0,-18.41,,2024-05-21 00:00:00,2024-05-16,2024-05-25 00:00:00,reversed,1,0,0,support,backdated change,2024-05-27 00:00:00
EVT000182,AC029,SUB00220,,enterprise,pro,cancel,price,sales,0.0,0.0,-0.68,,2023-02-09 00:00:00,2023-02-01,2023-02-07 00:00:00,failed,0,0,0,crm,,2023-02-10 00:00:00
EVT000183,AC154,SUB00811,USR00152,basic,pro,resume,feature,sales,0.0,0.0,16.91,43.87,2024-06-26 00:00:00,2024-07-05,2024-06-24 00:00:00,pending,1,0,1,support,,2024-06-26 00:00:00
EVT000184,AC171,SUB00009,USR00705,enterprise,enterprise,cancel,support,api,108.58,0.0,-94.24,-0.8,2024-05-06 00:00:00,2024-05-14,2024-05-06 00:00:00,success,0,1,0,support,,2024-05-08 00:00:00
EVT000185,AC027,SUB00233,USR00446,,enterprise,upgrade,unknown,support,,0.0,-11.42,-22.21,2024-08-23 00:00:00,2024-08-29,2024-08-27 00:00:00,pending,0,1,1,crm,support correction,2024-08-30 00:00:00
EVT000186,AC014,SUB01108,USR00135,enterprise,,downgrade,support,ui,0.0,,,38.35,2024-11-30 00:00:00,2024-12-05,2024-11-29 00:00:00,failed,1,1,0,support,support correction,2024-12-01 00:00:00
EVT000187,AC087,SUB00457,USR00805,pro,enterprise,cancel,price,api,0.0,232.88,252.62,,2024-09-15 00:00:00,2024-09-10,2024-09-15 00:00:00,reversed,1,0,0,crm,,2024-09-17 00:00:00
EVT000188,AC067,SUB00246,USR00415,pro,pro,resume,unknown,sales,84.97,0.0,,,2024-11-29 00:00:00,2024-11-20,2024-12-03 00:00:00,pending,0,1,0,crm,,2024-12-03 00:00:00
EVT000189,AC081,SUB00651,,basic,enterprise,resume,support,support,290.71,0.0,,16.49,2023-05-24 00:00:00,2023-05-29,2023-05-26 00:00:00,failed,1,0,0,crm,support correction,2023-05-31 00:00:00
EVT000190,AC132,SUB00242,USR00243,basic,enterprise,upgrade,feature,ui,0.0,0.0,,,2023-09-08 00:00:00,2023-09-16,2023-09-07 00:00:00,success,1,1,0,billing,backdated change,2023-09-08 00:00:00
EVT000191,AC173,SUB00830,USR00028,basic,,upgrade,support,api,280.98,213.21,,,2023-08-18 00:00:00,2023-08-11,2023-08-19 00:00:00,success,1,1,0,crm,support correction,2023-08-23 00:00:00
EVT000192,AC039,SUB00256,,basic,,resume,unknown,ui,0.0,0.0,,-49.43,2023-05-17 00:00:00,2023-05-18,2023-05-20 00:00:00,pending,0,0,1,support,,2023-05-23 00:00:00
EVT000193,AC010,SUB00371,,enterprise,basic,cancel,price,support,0.0,0.0,0.49,-25.56,2023-12-10 00:00:00,2023-12-15,2023-12-08 00:00:00,failed,0,1,1,crm,,2023-12-13 00:00:00
EVT000194,AC161,SUB00584,USR00344,basic,basic,downgrade,unknown,api,184.37,0.0,-186.22,,2024-06-09 00:00:00,2024-06-12,2024-06-09 00:00:00,reversed,0,0,1,billing,backdated change,2024-06-12 00:00:00
EVT000195,AC057,,USR00865,,basic,downgrade,price,ui,,101.9,-191.24,,2023-03-31 00:00:00,2023-04-07,2023-04-02 00:00:00,reversed,1,0,0,support,,2023-04-06 00:00:00
EVT000196,AC124,SUB00052,USR00593,basic,basic,upgrade,support,api,,0.0,-287.57,-13.33,2024-04-03 00:00:00,2024-04-02,2024-04-02 00:00:00,pending,0,1,1,billing,,2024-04-03 00:00:00
EVT000197,AC030,SUB00780,,pro,basic,downgrade,price,support,,237.48,251.35,5.9,2023-04-04 00:00:00,2023-04-11,2023-04-08 00:00:00,reversed,0,1,0,crm,support correction,2023-04-09 00:00:00
EVT000198,AC111,SUB00380,,enterprise,enterprise,upgrade,unknown,support,0.0,186.28,186.71,,2024-01-18 00:00:00,2024-01-19,2024-01-19 00:00:00,pending,1,1,0,crm,,2024-01-21 00:00:00
EVT000199,AC093,SUB00425,USR00804,,enterprise,cancel,price,support,261.4,0.0,-263.9,39.0,2024-11-29 00:00:00,2024-11-25,2024-12-04 00:00:00,pending,0,1,1,crm,,2024-12-09 00:00:00
EVT000200,AC034,SUB00861,USR00450,enterprise,,downgrade,support,api,123.39,0.0,,,2023-07-10 00:00:00,2023-07-15,2023-07-09 00:00:00,failed,1,0,0,billing,,2023-07-12 00:00:00
EVT000201,AC131,SUB00523,USR00402,,pro,resume,price,support,0.0,317.92,,,2023-07-16 00:00:00,2023-07-10,2023-07-19 00:00:00,failed,0,0,0,crm,,2023-07-20 00:00:00
EVT000202,AC133,SUB00185,USR00126,pro,pro,resume,support,sales,184.08,,-130.78,,2023-09-04 00:00:00,2023-09-01,2023-09-09 00:00:00,reversed,0,1,0,crm,,2023-09-13 00:00:00
EVT000203,AC014,SUB00947,,pro,,resume,feature,ui,151.43,0.0,-133.88,-18.93,2024-07-17 00:00:00,2024-07-16,2024-07-19 00:00:00,failed,0,0,0,billing,backdated change,2024-07-21 00:00:00
EVT000204,AC133,SUB00347,,,basic,cancel,support,api,162.18,323.31,165.21,,2023-01-05 00:00:00,2023-01-08,2023-01-09 00:00:00,pending,1,0,1,billing,support correction,2023-01-14 00:00:00
EVT000205,AC006,SUB00740,,basic,pro,downgrade,unknown,support,0.0,131.74,130.03,-12.51,2024-06-28 00:00:00,2024-07-08,2024-07-01 00:00:00,success,0,1,0,crm,,2024-07-06 00:00:00
EVT000206,AC178,SUB01028,,pro,enterprise,cancel,feature,sales,0.0,0.0,-7.96,,2023-02-13 00:00:00,2023-02-18,2023-02-18 00:00:00,failed,1,1,0,crm,,2023-02-21 00:00:00
EVT000207,AC152,SUB01049,USR00274,basic,pro,upgrade,price,api,0.0,0.0,1.31,-29.7,2024-07-17 00:00:00,2024-07-12,2024-07-15 00:00:00,pending,0,0,1,crm,,2024-07-15 00:00:00
EVT000208,AC023,SUB00902,USR00288,basic,basic,cancel,feature,support,,241.62,211.94,-35.65,2023-01-24 00:00:00,2023-02-02,2023-01-23 00:00:00,reversed,1,1,0,billing,support correction,2023-01-25 00:00:00
EVT000209,AC056,SUB00755,USR00357,,basic,cancel,unknown,api,214.61,0.0,-197.28,,2024-06-06 00:00:00,2024-06-03,2024-06-06 00:00:00,failed,1,0,1,support,backdated change,2024-06-07 00:00:00
EVT000210,AC163,SUB00578,USR00593,pro,enterprise,resume,price,support,0.0,107.02,111.08,-37.46,2024-10-31 00:00:00,2024-10-28,2024-11-03 00:00:00,failed,1,0,1,crm,,2024-11-08 00:00:00
EVT000211,AC082,SUB00889,USR00153,basic,pro,downgrade,feature,sales,0.0,0.0,-0.55,,2024-03-23 00:00:00,2024-03-19,2024-03-22 00:00:00,failed,1,0,0,support,,2024-03-23 00:00:00
EVT000212,AC027,SUB00134,USR00162,enterprise,pro,cancel,price,ui,0.0,233.91,,,2023-11-10 00:00:00,2023-11-20,2023-11-11 00:00:00,success,1,1,0,crm,,2023-11-12 00:00:00
EVT000213,AC030,SUB00017,,basic,,resume,price,api,0.0,,139.08,-10.75,2023-09-14 00:00:00,2023-09-04,2023-09-16 00:00:00,pending,1,0,1,support,,2023-09-20 00:00:00
EVT000214,AC055,SUB01147,,pro,basic,upgrade,support,sales,69.89,,254.26,-3.0,2024-06-27 00:00:00,2024-07-02,2024-06-29 00:00:00,failed,1,1,0,billing,,2024-07-04 00:00:00
EVT000215,AC087,,,basic,enterprise,upgrade,support,support,126.94,0.0,,,2023-01-03 00:00:00,2023-01-02,2023-01-01 00:00:00,success,1,0,1,support,backdated change,2023-01-05 00:00:00
EVT000216,AC125,SUB00785,,pro,,downgrade,support,sales,0.0,192.52,202.73,,2024-02-09 00:00:00,2024-02-19,2024-02-13 00:00:00,success,0,1,1,billing,backdated change,2024-02-16 00:00:00
EVT000217,AC061,SUB00035,USR00035,,enterprise,resume,price,ui,0.0,160.37,169.0,,2024-02-04 00:00:00,2024-02-13,2024-02-06 00:00:00,reversed,1,0,1,billing,,2024-02-06 00:00:00
EVT000218,AC036,SUB00854,USR00601,pro,enterprise,upgrade,price,sales,0.0,,,,2023-06-04 00:00:00,2023-06-10,2023-06-05 00:00:00,failed,1,1,1,billing,,2023-06-05 00:00:00
EVT000219,AC025,SUB01016,USR00378,basic,enterprise,cancel,support,support,103.74,0.0,-99.94,,2023-10-16 00:00:00,2023-10-20,2023-10-19 00:00:00,failed,1,1,1,support,backdated change,2023-10-20 00:00:00
EVT000220,AC093,SUB00398,USR00179,basic,enterprise,upgrade,feature,sales,0.0,0.0,15.84,-10.79,2024-07-14 00:00:00,2024-07-24,2024-07-14 00:00:00,reversed,0,1,1,crm,,2024-07-18 00:00:00
EVT000221,AC010,SUB00493,USR00078,pro,enterprise,cancel,unknown,sales,285.84,347.55,77.32,,2024-02-10 00:00:00,2024-02-06,2024-02-14 00:00:00,failed,0,0,0,support,backdated change,2024-02-17 00:00:00
EVT000222,AC074,SUB00548,,basic,,downgrade,unknown,sales,,343.15,323.17,-27.16,2023-12-11 00:00:00,2023-12-04,2023-12-11 00:00:00,pending,0,0,0,crm,,2023-12-15 00:00:00
EVT000223,AC096,SUB00066,USR00128,basic,,downgrade,unknown,api,88.93,0.0,-102.5,,2024-11-13 00:00:00,2024-11-19,2024-11-12 00:00:00,pending,1,0,1,support,support correction,2024-11-12 00:00:00
EVT000224,AC170,SUB00881,USR00457,,,resume,support,ui,30.68,253.11,,17.75,2024-05-27 00:00:00,2024-05-28,2024-05-26 00:00:00,failed,0,0,0,crm,support correction,2024-05-27 00:00:00
EVT000225,AC045,SUB00138,USR00019,,,upgrade,unknown,api,0.0,0.0,-10.49,,2023-12-08 00:00:00,2023-12-12,2023-12-13 00:00:00,reversed,1,1,0,support,,2023-12-15 00:00:00
EVT000226,AC025,SUB00867,USR00502,,enterprise,upgrade,unknown,support,,0.0,-71.89,,2023-02-08 00:00:00,2023-02-17,2023-02-12 00:00:00,reversed,0,1,0,crm,,2023-02-15 00:00:00
EVT000227,AC012,SUB00863,USR00284,basic,,downgrade,support,sales,52.42,307.43,259.67,,2024-03-18 00:00:00,2024-03-24,2024-03-16 00:00:00,failed,1,0,1,crm,backdated change,2024-03-20 00:00:00
EVT000228,AC063,,USR00820,enterprise,pro,resume,feature,support,0.0,0.0,12.77,,2024-05-04 00:00:00,2024-05-03,2024-05-02 00:00:00,reversed,1,1,0,crm,backdated change,2024-05-06 00:00:00
EVT000229,AC042,SUB00002,USR00561,basic,enterprise,cancel,price,api,167.8,0.0,-186.18,35.32,2023-10-23 00:00:00,2023-10-24,2023-10-21 00:00:00,reversed,0,1,0,billing,backdated change,2023-10-23 00:00:00
EVT000230,AC113,SUB00672,USR00133,pro,enterprise,resume,feature,sales,262.85,0.0,-277.44,38.92,2023-08-23 00:00:00,2023-08-13,2023-08-21 00:00:00,failed,0,0,0,crm,,2023-08-23 00:00:00
EVT000231,AC114,SUB00715,USR00185,pro,pro,upgrade,price,ui,277.61,0.0,,,2023-11-27 00:00:00,2023-11-20,2023-11-29 00:00:00,success,1,1,0,billing,,2023-12-01 00:00:00
EVT000232,AC099,,USR00299,basic,pro,resume,support,sales,219.99,0.0,-220.76,,2023-07-25 00:00:00,2023-07-22,2023-07-29 00:00:00,success,0,1,0,support,,2023-08-01 00:00:00
EVT000233,AC131,SUB00013,USR00392,enterprise,,upgrade,price,sales,0.0,0.0,-8.49,,2023-09-20 00:00:00,2023-09-25,2023-09-22 00:00:00,reversed,1,1,0,billing,support correction,2023-09-27 00:00:00
EVT000234,AC096,SUB00438,USR00021,,,downgrade,price,ui,0.0,110.63,98.74,,2024-05-27 00:00:00,2024-05-17,2024-05-31 00:00:00,reversed,1,1,1,billing,backdated change,2024-05-31 00:00:00
EVT000235,AC170,SUB00857,USR00246,,enterprise,cancel,unknown,support,183.3,270.83,,,2023-11-12 00:00:00,2023-11-18,2023-11-11 00:00:00,failed,0,0,0,crm,support correction,2023-11-11 00:00:00
EVT000236,AC137,,USR00177,pro,basic,resume,feature,support,238.48,317.08,75.72,,2023-08-09 00:00:00,2023-08-06,2023-08-14 00:00:00,success,1,1,0,support,,2023-08-19 00:00:00
EVT000237,AC041,SUB00929,USR00356,pro,,upgrade,feature,support,295.67,0.0,-290.12,,2023-10-13 00:00:00,2023-10-14,2023-10-18 00:00:00,pending,1,0,1,billing,,2023-10-21 00:00:00
EVT000238,AC077,SUB00717,USR00490,enterprise,,upgrade,price,ui,0.0,0.0,5.9,,2024-03-17 00:00:00,2024-03-27,2024-03-20 00:00:00,reversed,0,1,0,crm,backdated change,2024-03-22 00:00:00
EVT000239,AC160,SUB00422,,,pro,downgrade,support,sales,0.0,,239.21,,2024-04-28 00:00:00,2024-04-18,2024-04-30 00:00:00,failed,1,1,0,crm,backdated change,2024-04-30 00:00:00
EVT000240,AC174,SUB01150,USR00675,basic,pro,cancel,feature,support,95.61,329.66,227.74,14.71,2023-11-07 00:00:00,2023-11-05,2023-11-11 00:00:00,pending,0,1,0,billing,support correction,2023-11-11 00:00:00
EVT000241,AC149,SUB01022,USR00539,basic,enterprise,resume,support,api,0.0,0.0,,10.83,2024-10-15 00:00:00,2024-10-16,2024-10-18 00:00:00,success,0,0,0,billing,backdated change,2024-10-23 00:00:00
EVT000242,AC096,SUB00394,USR00237,,,downgrade,price,support,,135.68,,,2024-06-20 00:00:00,2024-06-17,2024-06-20 00:00:00,failed,0,0,1,billing,support correction,2024-06-21 00:00:00
EVT000243,AC054,SUB00705,,,,downgrade,feature,ui,42.12,131.52,78.37,-16.3,2024-08-19 00:00:00,2024-08-19,2024-08-24 00:00:00,failed,0,0,1,crm,,2024-08-27 00:00:00
EVT000244,AC121,SUB00702,USR00559,basic,pro,resume,feature,ui,103.18,285.83,170.18,-43.65,2023-04-17 00:00:00,2023-04-24,2023-04-15 00:00:00,success,0,0,0,support,,2023-04-18 00:00:00
EVT000245,AC136,,,pro,pro,downgrade,feature,ui,276.5,324.71,33.46,,2024-09-01 00:00:00,2024-08-30,2024-09-03 00:00:00,success,1,1,0,support,,2024-09-06 00:00:00
EVT000246,AC038,SUB00828,USR00135,,enterprise,cancel,price,api,214.71,0.0,-230.79,3.49,2024-08-21 00:00:00,2024-08-12,2024-08-25 00:00:00,failed,0,0,0,billing,support correction,2024-08-26 00:00:00
