sub_id,acct_id,plan_id,plan_cd,usr_id,sub_start_dt,sub_end_dt,cancel_dt,trial_end_dt,sub_status_cd,auto_renew_flg,grace_period_flg,billable_flg,manual_override_flg,mrr_amt,currency_cd,billing_freq_cd,seat_qty,discount_pct,contract_term_mo,last_plan_chg_dt,orig_plan_cd,chg_cnt,linked_sub_id,created_sys_cd,created_ts,last_upd_ts,notes_txt
SUB000118,AC115,PLN0041,growth_2,USR00026,2023-01-17,,,2023-01-24,trial,1,0,0,1,77.45,USD,A,,,1.0,2023-03-12,starter_1,4,,crm,2023-01-17 00:00:00,2024-12-26 00:00:00,
SUB000119,AC007,PLN0050,basic_1,,2023-03-13,2023-08-12,2023-08-12,,trial,0,1,1,0,0.0,USD,A,5.0,10.0,1.0,2024-04-09,basic_1,0,,crm,2023-03-13 00:00:00,2024-07-11 00:00:00,legacy migration
SUB000120,AC169,PLN0011,enterprise_3,USR00880,2021-04-30,,,2021-05-30,trial,0,0,1,1,0.0,USD,monthly,5.0,,1.0,2022-06-19,basic_1,3,,crm,2021-04-30 00:00:00,2021-12-13 00:00:00,
SUB000121,AC023,PLN0018,basic_1,USR00648,2022-01-02,,,,active,1,1,0,0,0.0,USD,monthly,5.0,10.0,1.0,2023-03-28,starter_1,2,,crm,2022-01-02 00:00:00,2022-01-22 00:00:00,
SUB000122,AC009,PLN0019,starter_1,USR00227,2022-11-15,2024-05-18,2024-05-18,,canceled,0,0,0,1,272.45,USD,M,,0.0,12.0,2023-03-17,basic_1,2,,crm,2022-11-15 00:00:00,2024-01-19 00:00:00,legacy migration
SUB000123,AC132,PLN0055,enterprise_3,USR00428,2022-10-23,,,,trial,1,0,1,0,182.42,USD,A,10.0,20.0,1.0,2024-01-12,basic_1,3,,crm,2022-10-23 00:00:00,2024-02-14 00:00:00,
SUB000124,AC082,,enterprise_3,,2022-02-16,,,,trial,1,1,1,0,104.9,USD,monthly,,20.0,12.0,2022-05-15,basic_1,2,,crm,2022-02-16 00:00:00,2022-07-03 00:00:00,
SUB000125,AC113,PLN0050,starter_1,USR00079,2021-07-30,,,2021-08-06,trial,1,1,0,1,0.0,USD,monthly,,10.0,,2022-06-23,basic_1,2,,billing,2021-07-30 00:00:00,2023-06-15 00:00:00,legacy migration
SUB000126,AC121,PLN0016,starter_1,USR00362,2023-04-25,,,,active,1,0,1,0,285.88,USD,M,10.0,10.0,12.0,2024-05-12,starter_1,3,,billing,2023-04-25 00:00:00,2024-08-30 00:00:00,
SUB000127,AC173,PLN0021,basic_1,USR00436,2021-09-22,,,,canceled,1,0,0,0,51.25,USD,A,5.0,,,2022-04-19,basic_1,5,,billing,2021-09-22 00:00:00,2022-08-16 00:00:00,
SUB000128,AC022,PLN0004,growth_2,,2023-01-15,,2023-08-19,,trial,0,0,0,0,0.0,USD,M,1.0,0.0,24.0,2023-01-27,starter_1,1,,billing,2023-01-15 00:00:00,2023-08-27 00:00:00,
SUB000129,AC100,PLN0029,starter_1,USR00183,2022-02-11,,2023-08-03,,trial,0,0,1,1,0.0,USD,A,10.0,10.0,24.0,2022-06-23,starter_1,1,,crm,2022-02-11 00:00:00,2023-12-03 00:00:00,
SUB000130,AC003,PLN0035,pro_2,USR00498,2023-06-13,,,,trial,1,1,1,1,0.0,USD,monthly,,10.0,,2023-10-17,basic_1,4,,billing,2023-06-13 00:00:00,2024-11-16 00:00:00,
SUB000131,AC106,PLN0007,enterprise_3,USR00363,2021-01-23,,,,trial,1,1,1,0,275.73,USD,monthly,,,,2021-09-10,starter_1,3,,crm,2021-01-23 00:00:00,2022-08-21 00:00:00,
SUB000132,AC137,PLN0029,growth_2,USR00451,2022-11-17,,,,trial,0,1,1,1,249.96,USD,A,,0.0,12.0,2024-02-24,basic_1,5,,crm,2022-11-17 00:00:00,2024-05-31 00:00:00,
SUB000133,AC085,,basic_1,USR00548,2021-11-27,,,,active,0,1,0,0,0.0,USD,A,,,,2022-01-28,starter_1,1,,billing,2021-11-27 00:00:00,2023-05-01 00:00:00,legacy migration
SUB000134,AC072,PLN0004,pro_2,USR00142,2022-11-07,,,,active,0,0,0,0,0.0,USD,A,10.0,0.0,12.0,2024-03-07,basic_1,4,,crm,2022-11-07 00:00:00,2024-07-27 00:00:00,
SUB000135,AC119,PLN0044,pro_2,USR00670,2022-02-03,2023-03-11,2023-03-11,2022-02-10,active,1,1,1,0,0.0,USD,M,10.0,0.0,,2022-08-11,basic_1,5,,billing,2022-02-03 00:00:00,2023-02-04 00:00:00,legacy migration
SUB000136,AC105,PLN0003,starter_1,USR00096,2021-03-03,2021-09-19,2021-09-19,2021-03-17,canceled,1,0,1,1,206.46,USD,M,1.0,20.0,24.0,2022-06-30,starter_1,3,,crm,2021-03-03 00:00:00,2022-11-30 00:00:00,legacy migration
SUB000137,AC085,PLN0049,starter_1,USR00395,2023-05-22,,,,trial,1,0,0,1,218.82,USD,M,10.0,0.0,1.0,2023-10-24,starter_1,0,,crm,2023-05-22 00:00:00,2024-05-19 00:00:00,
SUB000138,AC132,PLN0023,enterprise_3,USR00427,2021-06-01,,,,canceled,0,1,0,1,256.92,USD,A,10.0,10.0,,2022-10-11,basic_1,0,,billing,2021-06-01 00:00:00,2023-05-10 00:00:00,legacy migration
SUB000139,AC061,PLN0025,enterprise_3,USR00478,2022-12-05,2023-08-15,2023-08-15,2023-01-04,trial,1,0,1,0,0.0,USD,M,,10.0,24.0,2023-03-19,starter_1,5,,billing,2022-12-05 00:00:00,2024-06-15 00:00:00,manual correction
SUB000140,AC057,PLN0013,enterprise_3,USR00683,2021-06-12,,,,trial,0,0,0,0,87.87,USD,M,5.0,0.0,12.0,2022-06-09,starter_1,2,,billing,2021-06-12 00:00:00,2023-04-21 00:00:00,
SUB000141,AC038,PLN0001,basic_1,USR00807,2021-05-01,,,,active,1,0,0,0,271.62,USD,M,50.0,20.0,1.0,2021-11-10,starter_1,2,,crm,2021-05-01 00:00:00,2023-04-12 00:00:00,manual correction
SUB000142,AC180,PLN0047,pro_2,USR00089,2021-06-03,,,,active,0,1,1,0,257.82,USD,M,1.0,,,2021-06-17,basic_1,5,,billing,2021-06-03 00:00:00,2023-01-22 00:00:00,
SUB000143,AC152,,growth_2,USR00670,2022-11-10,,,,canceled,1,1,0,1,225.46,USD,A,10.0,10.0,,2022-12-18,starter_1,3,,billing,2022-11-10 00:00:00,2024-11-22 00:00:00,legacy migration
SUB000144,AC053,PLN0039,growth_2,,2022-07-12,,,,active,1,1,0,0,0.0,USD,M,1.0,10.0,24.0,2023-04-08,starter_1,0,,crm,2022-07-12 00:00:00,2022-09-19 00:00:00,legacy migration
SUB000145,AC066,,growth_2,USR00671,2021-04-23,2022-05-02,2022-05-02,,trial,1,1,0,1,203.24,USD,monthly,50.0,0.0,24.0,2022-08-17,starter_1,0,,crm,2021-04-23 00:00:00,2021-07-08 00:00:00,legacy migration
SUB000146,AC172,PLN0041,starter_1,USR00817,2022-05-02,,,,canceled,0,1,0,0,296.51,USD,monthly,5.0,0.0,24.0,2022-08-15,starter_1,3,,crm,2022-05-02 00:00:00,2022-09-12 00:00:00,manual correction
SUB000147,AC173,PLN0030,pro_2,USR00760,2021-08-15,2021-11-10,2021-11-10,,trial,0,0,0,0,0.0,USD,M,1.0,20.0,1.0,2021-12-23,basic_1,2,,crm,2021-08-15 00:00:00,2022-07-01 00:00:00,
SUB000148,AC068,PLN0031,basic_1,USR00615,2022-03-11,,2022-02-03,2022-03-18,canceled,1,1,1,1,38.2,USD,M,,20.0,24.0,2022-03-20,starter_1,1,,crm,2022-03-11 00:00:00,2022-04-27 00:00:00,
SUB000149,AC109,PLN0038,growth_2,USR00734,2023-04-26,,2023-11-16,,active,0,0,1,1,0.0,USD,A,,,24.0,2024-05-26,basic_1,0,,billing,2023-04-26 00:00:00,2025-05-12 00:00:00,
SUB000150,AC052,,enterprise_3,USR00626,2021-09-03,,,,canceled,0,1,1,0,216.84,USD,A,1.0,10.0,1.0,2021-09-11,basic_1,2,,billing,2021-09-03 00:00:00,2022-01-06 00:00:00,manual correction
SUB000151,AC028,PLN0021,starter_1,USR00027,2021-06-10,,,,trial,1,1,0,0,85.04,USD,monthly,10.0,0.0,24.0,2021-10-03,basic_1,0,SUB000943,billing,2021-06-10 00:00:00,2022-06-10 00:00:00,
SUB000152,AC094,PLN0006,enterprise_3,USR00287,2021-12-13,,,,active,0,1,0,0,43.14,USD,M,1.0,20.0,12.0,2022-07-13,basic_1,1,,crm,2021-12-13 00:00:00,2022-06-03 00:00:00,
SUB000153,AC104,PLN0014,enterprise_3,,2022-04-20,,,,active,0,0,1,1,55.96,USD,A,50.0,0.0,12.0,2022-06-09,basic_1,4,,billing,2022-04-20 00:00:00,2022-09-20 00:00:00,
SUB000154,AC146,PLN0037,enterprise_3,USR00223,2022-09-28,2022-09-02,2022-09-02,,active,0,1,1,1,0.0,USD,M,,20.0,1.0,2023-02-14,basic_1,0,,crm,2022-09-28 00:00:00,2023-02-08 00:00:00,legacy migration
SUB000155,AC125,PLN0051,growth_2,USR00311,2021-11-14,,,,trial,0,1,1,1,0.0,USD,A,1.0,,12.0,2022-05-20,starter_1,3,,billing,2021-11-14 00:00:00,2023-01-08 00:00:00,legacy migration
SUB000156,AC055,PLN0055,enterprise_3,USR00014,2021-01-04,,,,canceled,1,1,0,0,0.0,USD,M,50.0,20.0,,2022-01-19,starter_1,3,,crm,2021-01-04 00:00:00,2022-01-03 00:00:00,
SUB000157,AC139,PLN0022,pro_2,USR00473,2022-03-21,,,,trial,1,0,0,1,0.0,USD,M,50.0,20.0,12.0,2023-02-09,basic_1,3,,crm,2022-03-21 00:00:00,2023-04-04 00:00:00,
SUB000158,AC030,PLN0006,pro_2,USR00422,2021-08-08,,2022-03-03,,active,0,0,0,0,0.0,USD,monthly,10.0,0.0,24.0,2022-05-02,basic_1,5,,crm,2021-08-08 00:00:00,2023-02-19 00:00:00,manual correction
SUB000159,AC065,PLN0001,starter_1,,2022-02-16,2022-11-27,2022-11-27,,trial,0,0,0,0,0.0,USD,monthly,50.0,10.0,24.0,2023-02-03,starter_1,3,,crm,2022-02-16 00:00:00,2022-05-31 00:00:00,
SUB000160,AC007,PLN0019,pro_2,,2023-02-05,,,,active,0,1,0,0,183.56,USD,monthly,10.0,0.0,12.0,2023-02-22,basic_1,2,,crm,2023-02-05 00:00:00,2024-11-02 00:00:00,legacy migration
SUB000161,AC083,PLN0014,pro_2,USR00522,2021-03-06,,2022-08-26,,active,1,1,0,0,0.0,USD,M,5.0,,24.0,2021-10-30,basic_1,2,SUB001381,billing,2021-03-06 00:00:00,2021-04-16 00:00:00,manual correction
SUB000162,AC170,PLN0005,pro_2,USR00780,2023-05-25,,,2023-06-08,active,1,1,1,1,179.79,USD,monthly,1.0,20.0,24.0,2024-04-13,starter_1,2,,crm,2023-05-25 00:00:00,2024-07-04 00:00:00,
SUB000163,AC138,PLN0038,pro_2,,2021-03-07,2021-12-28,2021-12-28,2021-03-14,trial,1,0,1,0,102.9,USD,monthly,1.0,10.0,1.0,2021-11-02,basic_1,5,,crm,2021-03-07 00:00:00,2023-01-07 00:00:00,
SUB000164,AC004,PLN0039,basic_1,USR00693,2021-03-22,,,,active,1,1,1,0,43.43,USD,monthly,,0.0,1.0,2021-10-01,starter_1,0,,crm,2021-03-22 00:00:00,2022-12-05 00:00:00,
SUB000165,AC082,,growth_2,USR00513,2021-03-12,,,,trial,1,0,0,0,56.22,USD,monthly,10.0,10.0,12.0,2021-08-05,basic_1,1,,crm,2021-03-12 00:00:00,2021-12-24 00:00:00,
SUB000166,AC178,PLN0030,pro_2,,2022-01-16,,,2022-01-30,trial,1,0,1,1,0.0,USD,monthly,1.0,0.0,,2022-07-14,starter_1,4,,crm,2022-01-16 00:00:00,2023-05-20 00:00:00,
SUB000167,AC071,PLN0024,growth_2,USR00890,2023-03-28,,2023-09-28,,trial,1,1,1,1,0.0,USD,M,50.0,,,2024-05-22,starter_1,4,,billing,2023-03-28 00:00:00,2024-01-15 00:00:00,
SUB000168,AC084,PLN0025,pro_2,USR00455,2022-08-05,,,2022-08-12,canceled,0,0,1,0,0.0,USD,monthly,10.0,20.0,1.0,2022-10-13,basic_1,2,,crm,2022-08-05 00:00:00,2023-07-19 00:00:00,
SUB000169,AC026,PLN0044,growth_2,,2021-10-26,,,2021-11-02,active,0,1,0,1,0.0,USD,monthly,10.0,,,2022-06-21,starter_1,4,,crm,2021-10-26 00:00:00,2021-12-12 00:00:00,manual correction
SUB000170,AC006,PLN0018,enterprise_3,USR00799,2021-06-23,,,2021-07-07,active,1,0,1,1,148.49,USD,M,,0.0,24.0,2022-03-17,basic_1,5,,billing,2021-06-23 00:00:00,2023-02-14 00:00:00,manual correction
SUB000171,AC073,PLN0003,basic_1,USR00806,2022-11-14,,2023-12-29,,active,0,0,0,1,0.0,USD,M,10.0,0.0,1.0,2024-01-29,basic_1,5,,crm,2022-11-14 00:00:00,2024-02-15 00:00:00,
SUB000172,AC167,PLN0046,growth_2,USR00203,2023-03-19,,2024-06-25,,active,1,0,1,0,0.0,USD,monthly,1.0,20.0,,2024-04-01,starter_1,5,SUB002398,crm,2023-03-19 00:00:00,2024-03-13 00:00:00,legacy migration
SUB000173,AC160,PLN0040,growth_2,USR00170,2021-02-11,,,2021-02-25,active,1,1,1,0,0.0,USD,A,1.0,,24.0,2022-03-26,starter_1,5,,crm,2021-02-11 00:00:00,2021-04-25 00:00:00,legacy migration
SUB000174,AC050,PLN0046,basic_1,USR00015,2021-10-07,,,2021-10-21,canceled,1,1,0,1,0.0,USD,monthly,1.0,10.0,1.0,2023-01-25,starter_1,3,,billing,2021-10-07 00:00:00,2023-09-27 00:00:00,legacy migration
SUB000175,AC115,,basic_1,USR00713,2023-01-13,,,2023-01-20,canceled,1,1,0,1,35.77,USD,A,10.0,20.0,1.0,2023-06-01,basic_1,4,,billing,2023-01-13 00:00:00,2025-01-17 00:00:00,
SUB000176,AC154,PLN0044,enterprise_3,USR00860,2021-11-05,2021-09-21,2021-09-21,2021-12-05,canceled,0,1,1,0,0.0,USD,M,5.0,10.0,1.0,2023-02-13,basic_1,5,,billing,2021-11-05 00:00:00,2022-03-03 00:00:00,legacy migration
SUB000177,AC058,PLN0047,pro_2,USR00068,2021-09-30,2023-04-26,2023-04-26,2021-10-07,active,1,1,1,0,0.0,USD,A,5.0,20.0,12.0,2022-06-15,basic_1,0,,billing,2021-09-30 00:00:00,2023-07-01 00:00:00,legacy migration
SUB000178,AC013,PLN0008,growth_2,USR00438,2022-05-08,2023-06-29,2023-06-29,,canceled,1,1,1,0,62.17,USD,monthly,5.0,10.0,1.0,2023-05-20,starter_1,5,SUB001200,billing,2022-05-08 00:00:00,2023-12-03 00:00:00,
SUB000179,AC143,PLN0026,basic_1,USR00731,2021-07-18,,,,canceled,1,1,0,0,115.37,USD,monthly,1.0,10.0,24.0,2021-10-27,starter_1,2,,crm,2021-07-18 00:00:00,2022-09-05 00:00:00,
SUB000180,AC120,PLN0029,growth_2,USR00777,2023-04-13,2023-07-22,2023-07-22,2023-04-27,canceled,0,0,1,1,126.46,USD,M,5.0,,1.0,2023-12-10,starter_1,2,,billing,2023-04-13 00:00:00,2024-10-13 00:00:00,
SUB000181,AC143,PLN0025,starter_1,USR00351,2021-06-02,,2022-10-05,2021-06-16,canceled,1,1,0,0,0.0,USD,monthly,1.0,,1.0,2021-07-06,starter_1,0,,crm,2021-06-02 00:00:00,2022-05-05 00:00:00,legacy migration
SUB000182,AC040,PLN0014,pro_2,USR00454,2021-03-24,,,,trial,1,1,1,1,135.33,USD,A,10.0,20.0,1.0,2022-03-10,basic_1,0,,billing,2021-03-24 00:00:00,2022-02-19 00:00:00,legacy migration
SUB000183,AC046,PLN0041,basic_1,USR00462,2023-01-23,2023-09-19,2023-09-19,2023-02-22,trial,0,0,1,1,74.24,USD,M,50.0,10.0,12.0,2023-03-16,basic_1,3,,crm,2023-01-23 00:00:00,2024-07-29 00:00:00,manual correction
SUB000184,AC149,PLN0043,basic_1,USR00109,2021-04-21,,2022-05-20,2021-05-21,active,1,0,0,1,107.9,USD,monthly,50.0,10.0,1.0,2021-10-27,starter_1,4,,billing,2021-04-21 00:00:00,2022-08-09 00:00:00,legacy migration
SUB000185,AC104,PLN0051,basic_1,,2021-06-02,,,2021-06-16,trial,0,1,0,1,108.42,USD,M,10.0,20.0,24.0,2022-08-29,starter_1,5,,billing,2021-06-02 00:00:00,2021-10-20 00:00:00,
SUB000186,AC113,PLN0043,pro_2,USR00453,2022-07-03,,,2022-08-02,active,0,0,0,0,0.0,USD,M,10.0,10.0,,2022-12-30,starter_1,0,,crm,2022-07-03 00:00:00,2024-04-17 00:00:00,manual correction
SUB000187,AC084,PLN0026,basic_1,USR00122,2022-01-19,,,,active,1,1,0,1,74.3,USD,A,5.0,,24.0,2023-03-16,starter_1,0,,billing,2022-01-19 00:00:00,2022-03-30 00:00:00,
SUB000188,AC103,PLN0013,enterprise_3,USR00867,2022-05-21,,,,trial,0,0,0,1,172.95,USD,M,1.0,20.0,1.0,2023-01-06,basic_1,0,SUB002160,billing,2022-05-21 00:00:00,2023-10-18 00:00:00,
SUB000189,AC112,PLN0016,basic_1,,2021-08-19,,,,active,0,1,1,1,0.0,USD,M,10.0,,12.0,2022-09-04,starter_1,4,,billing,2021-08-19 00:00:00,2023-08-17 00:00:00,manual correction
SUB000190,AC161,,enterprise_3,USR00441,2022-09-11,,,,trial,0,0,0,0,16.1,USD,M,1.0,,24.0,2023-12-14,starter_1,2,,billing,2022-09-11 00:00:00,2024-03-26 00:00:00,manual correction
SUB000191,AC127,,basic_1,,2021-05-03,,,,active,1,1,1,1,0.0,USD,M,50.0,10.0,24.0,2021-05-26,basic_1,5,,billing,2021-05-03 00:00:00,2023-04-01 00:00:00,manual correction
SUB000192,AC129,PLN0011,growth_2,,2023-04-28,2023-03-25,2023-03-25,2023-05-12,active,1,1,1,0,0.0,USD,A,10.0,,24.0,2023-12-18,starter_1,2,,crm,2023-04-28 00:00:00,2024-07-17 00:00:00,legacy migration
SUB000193,AC040,PLN0036,growth_2,USR00256,2021-02-25,,,2021-03-11,active,0,0,0,1,0.0,USD,monthly,50.0,0.0,,2021-07-21,basic_1,0,,crm,2021-02-25 00:00:00,2022-07-31 00:00:00,legacy migration
SUB000194,AC148,PLN0023,growth_2,,2021-11-16,,2022-03-31,2021-11-30,trial,1,0,1,1,285.45,USD,M,,20.0,,2022-01-31,starter_1,2,SUB001210,billing,2021-11-16 00:00:00,2022-03-18 00:00:00,legacy migration
SUB000195,AC088,PLN0001,enterprise_3,USR00376,2021-08-19,,,2021-08-26,active,1,0,0,0,0.0,USD,monthly,5.0,0.0,24.0,2022-02-26,starter_1,5,,billing,2021-08-19 00:00:00,2022-09-20 00:00:00,legacy migration
SUB000196,AC164,PLN0035,pro_2,USR00179,2021-11-17,,,,trial,0,0,0,1,0.0,USD,A,50.0,0.0,,2022-07-12,basic_1,1,,billing,2021-11-17 00:00:00,2023-06-23 00:00:00,
SUB000197,AC042,PLN0031,growth_2,USR00385,2023-06-03,,,,active,0,0,1,1,214.58,USD,M,,20.0,,2023-12-14,basic_1,3,,billing,2023-06-03 00:00:00,2024-05-25 00:00:00,manual correction
SUB000198,AC010,PLN0055,enterprise_3,USR00020,2022-03-25,,,,active,1,0,0,1,221.84,USD,monthly,,,1.0,2022-06-14,basic_1,3,,crm,2022-03-25 00:00:00,2022-07-31 00:00:00,
SUB000199,AC058,PLN0053,basic_1,,2023-06-03,,,,active,0,0,1,1,255.67,USD,A,10.0,20.0,1.0,2024-08-18,basic_1,2,,billing,2023-06-03 00:00:00,2025-01-13 00:00:00,legacy migration
SUB000200,AC063,PLN0028,growth_2,USR00346,2022-04-27,,,,active,0,0,0,1,0.0,USD,A,,0.0,1.0,2022-06-30,starter_1,2,,billing,2022-04-27 00:00:00,2024-03-25 00:00:00,
SUB000201,AC025,PLN0025,starter_1,,2023-03-27,2024-04-26,2024-04-26,2023-04-10,active,0,0,0,1,0.0,USD,A,,,12.0,2023-10-26,basic_1,5,,billing,2023-03-27 00:00:00,2023-12-24 00:00:00,
SUB000202,AC060,PLN0048,growth_2,USR00564,2021-11-23,,,,active,1,1,1,0,117.03,USD,A,50.0,,1.0,2022-04-18,starter_1,0,,billing,2021-11-23 00:00:00,2023-04-06 00:00:00,
SUB000203,AC087,PLN0047,enterprise_3,USR00337,2023-02-19,2023-11-02,2023-11-02,2023-03-05,active,0,0,0,0,0.0,USD,A,10.0,20.0,24.0,2024-06-13,basic_1,4,,crm,2023-02-19 00:00:00,2024-09-02 00:00:00,legacy migration
SUB000204,AC111,PLN0047,pro_2,,2022-08-30,,,,trial,0,0,0,0,74.32,USD,M,10.0,20.0,1.0,2022-12-12,basic_1,5,,billing,2022-08-30 00:00:00,2023-07-04 00:00:00,manual correction
SUB000205,AC003,PLN0014,pro_2,,2021-11-04,,,,canceled,0,0,0,0,60.19,USD,M,,20.0,1.0,2023-03-02,basic_1,2,,billing,2021-11-04 00:00:00,2022-12-07 00:00:00,
SUB000206,AC153,PLN0022,growth_2,USR00783,2022-06-14,,,2022-06-28,canceled,0,1,1,1,237.2,USD,monthly,50.0,20.0,1.0,2022-11-08,basic_1,1,,crm,2022-06-14 00:00:00,2023-07-25 00:00:00,
SUB000207,AC075,PLN0050,enterprise_3,USR00842,2021-04-07,2022-08-25,2022-08-25,,canceled,1,1,1,1,0.0,USD,A,,10.0,1.0,2021-06-21,basic_1,3,,crm,2021-04-07 00:00:00,2022-01-27 00:00:00,manual correction
SUB000208,AC103,PLN0025,enterprise_3,,2022-02-25,,,,trial,1,0,1,1,0.0,USD,A,1.0,20.0,,2022-07-12,starter_1,2,,billing,2022-02-25 00:00:00,2023-07-24 00:00:00,legacy migration
SUB000209,AC071,PLN0049,enterprise_3,,2021-04-09,,,,canceled,1,1,1,0,0.0,USD,monthly,,10.0,24.0,2021-05-22,starter_1,4,,billing,2021-04-09 00:00:00,2022-05-31 00:00:00,
SUB000210,AC087,PLN0043,growth_2,USR00640,2021-05-18,2022-01-13,2022-01-13,,trial,0,1,0,0,64.29,USD,monthly,1.0,0.0,12.0,2021-12-07,basic_1,5,,crm,2021-05-18 00:00:00,2022-10-28 00:00:00,
SUB000211,AC003,PLN0011,enterprise_3,USR00356,2023-06-04,,,,active,1,0,1,1,286.58,USD,M,1.0,10.0,24.0,2023-09-29,basic_1,4,,billing,2023-06-04 00:00:00,2025-04-24 00:00:00,
SUB000212,AC014,PLN0027,pro_2,USR00023,2021-08-09,2021-07-09,2021-07-09,,active,0,1,1,1,59.16,USD,M,10.0,,24.0,2022-03-08,starter_1,5,,billing,2021-08-09 00:00:00,2021-10-09 00:00:00,
SUB000213,AC026,PLN0038,pro_2,,2022-03-27,,,2022-04-10,active,1,0,1,1,0.0,USD,monthly,10.0,,1.0,2023-08-03,starter_1,2,,billing,2022-03-27 00:00:00,2022-08-22 00:00:00,
SUB000214,AC089,PLN0024,growth_2,USR00600,2022-07-25,,,,canceled,0,1,0,1,0.0,USD,M,1.0,20.0,24.0,2023-11-23,basic_1,3,,billing,2022-07-25 00:00:00,2023-07-24 00:00:00,legacy migration
SUB000215,AC026,PLN0020,growth_2,,2023-05-14,,,,canceled,0,1,0,1,0.0,USD,monthly,,10.0,12.0,2023-10-10,basic_1,3,,billing,2023-05-14 00:00:00,2025-04-08 00:00:00,
SUB000216,AC109,PLN0024,pro_2,USR00541,2023-04-14,,,,active,1,1,1,0,0.0,USD,M,10.0,10.0,,2024-01-09,basic_1,3,,crm,2023-04-14 00:00:00,2025-02-13 00:00:00,legacy migration
SUB000217,AC152,PLN0014,pro_2,USR00541,2021-12-21,,,,canceled,0,1,1,1,47.39,USD,A,,,12.0,2022-08-25,starter_1,5,,crm,2021-12-21 00:00:00,2023-07-18 00:00:00,
SUB000218,AC127,PLN0044,pro_2,USR00164,2022-03-28,,,,active,1,1,1,1,104.49,USD,monthly,50.0,0.0,,2023-07-21,basic_1,2,,billing,2022-03-28 00:00:00,2022-11-23 00:00:00,
SUB000219,AC029,PLN0035,pro_2,,2023-05-27,,,2023-06-10,active,0,1,0,1,0.0,USD,A,50.0,10.0,1.0,2023-05-31,starter_1,1,,billing,2023-05-27 00:00:00,2023-08-01 00:00:00,
SUB000220,AC144,PLN0003,growth_2,USR00496,2023-03-19,,,,trial,0,0,0,1,0.0,USD,A,1.0,0.0,24.0,2024-03-14,basic_1,0,,crm,2023-03-19 00:00:00,2023-11-23 00:00:00,legacy migration
SUB000221,AC070,PLN0042,starter_1,USR00859,2021-03-06,,,2021-03-13,canceled,1,1,1,0,208.96,USD,M,50.0,20.0,24.0,2022-03-10,starter_1,1,,billing,2021-03-06 00:00:00,2021-09-09 00:00:00,
SUB000222,AC024,PLN0014,enterprise_3,,2021-12-30,,,,trial,1,1,1,0,106.12,USD,M,,0.0,12.0,2022-09-08,starter_1,5,,crm,2021-12-30 00:00:00,2022-11-28 00:00:00,
SUB000223,AC048,PLN0026,basic_1,USR00459,2022-03-28,2022-07-23,2022-07-23,2022-04-11,active,1,0,0,1,86.75,USD,monthly,,0.0,24.0,2022-06-20,basic_1,4,,billing,2022-03-28 00:00:00,2024-01-30 00:00:00,
SUB000224,AC088,PLN0039,starter_1,USR00699,2021-09-24,,,,canceled,0,1,0,0,0.0,USD,monthly,5.0,20.0,,2022-07-26,starter_1,0,,billing,2021-09-24 00:00:00,2023-06-26 00:00:00,legacy migration
SUB000225,AC165,PLN0045,enterprise_3,USR00022,2022-01-15,,2022-07-02,,trial,1,0,0,1,247.6,USD,monthly,1.0,10.0,,2023-05-16,basic_1,3,,crm,2022-01-15 00:00:00,2023-04-26 00:00:00,legacy migration
SUB000226,AC016,PLN0021,growth_2,USR00862,2021-05-06,2021-11-22,2021-11-22,2021-06-05,trial,0,0,1,1,0.0,USD,monthly,1.0,0.0,,2022-09-08,basic_1,3,,crm,2021-05-06 00:00:00,2023-06-21 00:00:00,
SUB000227,AC148,PLN0041,basic_1,USR00148,2021-07-01,,,,trial,0,0,1,0,299.85,USD,M,1.0,20.0,12.0,2022-03-21,basic_1,2,,crm,2021-07-01 00:00:00,2021-10-15 00:00:00,
SUB000228,AC075,PLN0001,basic_1,USR00665,2022-07-06,,,,trial,1,0,1,1,37.14,USD,M,5.0,0.0,12.0,2022-09-01,basic_1,0,,crm,2022-07-06 00:00:00,2024-08-21 00:00:00,manual correction
SUB000229,AC059,PLN0016,growth_2,USR00808,2021-04-23,,,2021-05-23,canceled,1,0,0,1,239.79,USD,M,10.0,0.0,,2022-03-09,starter_1,5,,crm,2021-04-23 00:00:00,2021-05-26 00:00:00,legacy migration
SUB000230,AC114,PLN0027,pro_2,USR00516,2022-12-22,,,,active,0,0,1,0,0.0,USD,M,,10.0,1.0,2023-12-13,basic_1,2,,crm,2022-12-22 00:00:00,2023-01-17 00:00:00,
SUB000231,AC118,PLN0020,enterprise_3,USR00535,2022-09-23,,2024-03-19,,canceled,1,0,1,0,265.45,USD,M,50.0,0.0,1.0,2022-12-19,starter_1,1,,billing,2022-09-23 00:00:00,2023-10-21 00:00:00,
SUB000232,AC117,PLN0012,pro_2,,2021-03-18,,,2021-04-17,trial,0,1,1,1,0.0,USD,M,5.0,0.0,24.0,2022-02-01,starter_1,3,,crm,2021-03-18 00:00:00,2021-09-13 00:00:00,manual correction
SUB000233,AC148,PLN0019,growth_2,USR00873,2022-01-25,,,2022-02-08,active,1,1,0,1,147.88,USD,A,10.0,,1.0,2023-04-13,basic_1,1,,billing,2022-01-25 00:00:00,2022-04-21 00:00:00,
